seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
999,false,5,7,8,1,550,1.0,1.5027322404371584,6,0.0,0,1.0,1.0,3.0,0.0770120620727539
999,false,5,7,8,2,600,1.0,1.518987341772152,6,0.0,0,1.0,1.0,3.0,0.004731178283691406
999,false,5,7,8,3,650,1.0,1.5476190476190477,7,0.0,0,1.0,1.0,3.0,0.00489497184753418
999,false,5,7,8,4,700,1.0,1.5873015873015872,7,0.0,0,1.0,1.0,3.0,0.005388021469116211
999,false,5,7,8,5,750,1.0,1.6268980477223427,7,0.0,0,1.0,1.0,3.0,0.00539398193359375
999,false,5,7,8,6,800,1.0,1.6494845360824741,7,25.0,0,1.0,1.0,3.0,0.11700606346130371
999,false,5,7,8,7,850,1.0,1.6699410609037328,7,25.0,0,1.0,1.0,3.0,0.0047647953033447266
999,false,5,7,8,8,900,1.0,1.7045454545454546,7,25.0,0,1.0,1.0,3.0,0.005053997039794922
999,false,5,7,8,9,950,1.0,1.7210144927536233,7,25.0,0,1.0,1.0,3.0,0.00551605224609375
999,false,5,7,8,10,1000,1.0,1.7699115044247788,7,25.0,0,1.0,1.0,3.0,0.005485057830810547
999,false,5,7,8,11,1050,1.0,1.7766497461928934,7,32.8125,0,1.0,1.0,3.0,0.11380600929260254
999,false,5,7,8,12,1100,1.0,1.7973856209150327,7,32.8125,0,1.0,1.0,3.0,0.005660057067871094
999,false,5,7,8,13,1150,1.0,1.8138801261829653,7,32.8125,0,1.0,1.0,4.0,0.004725933074951172
999,false,5,7,8,14,1200,1.0,1.8376722817764166,7,32.8125,0,1.0,1.0,4.0,0.0053558349609375
999,false,5,7,8,15,1250,1.0,1.8545994065281899,7,32.8125,0,1.0,1.0,4.0,0.005572080612182617
999,false,5,7,8,16,1300,1.0,1.8731988472622478,7,48.4375,0,1.0,1.0,4.0,0.11015081405639648
999,false,5,7,8,17,1350,1.0,1.8802228412256268,7,48.4375,0,1.0,1.0,4.0,0.004890918731689453
999,false,5,7,8,18,1400,1.0,1.915184678522572,7,48.4375,0,1.0,1.0,4.0,0.005293130874633789
999,false,5,7,8,19,1450,1.0,1.9307589880159788,7,48.4375,0,1.0,1.0,4.0,0.005742073059082031
999,false,5,7,8,20,1500,1.0,1.9404915912031049,7,48.4375,0,1.0,1.0,4.0,0.005256175994873047
999,false,5,7,8,21,1550,1.0,1.967005076142132,7,62.5,0,1.0,1.0,4.0,0.1086888313293457
999,false,5,7,8,22,1600,1.0,1.9656019656019657,7,62.5,0,1.0,1.0,4.0,0.005031108856201172
999,false,5,7,8,23,1650,1.0,1.9927536231884058,7,62.5,0,1.0,1.0,4.0,0.0058710575103759766
999,false,5,7,8,24,1700,1.0,2.0166073546856467,8,62.5,0,1.0,1.0,4.0,0.005435943603515625
999,false,5,7,8,25,1750,1.0,2.0396270396270397,8,62.5,0,1.0,1.0,4.0,0.006464958190917969
999,false,5,7,8,26,1800,1.0,2.0361990950226243,8,67.1875,0,1.0,1.0,4.0,0.10988593101501465
999,false,5,7,8,27,1850,1.0,2.057842046718576,8,67.1875,0,1.0,1.0,4.0,0.007816076278686523
999,false,5,7,8,28,1900,1.0,2.08105147864184,8,67.1875,0,1.0,2.0,4.0,0.007317066192626953
999,false,5,7,8,29,1950,1.0,2.0990312163616793,8,67.1875,0,1.0,2.0,4.0,0.0065348148345947266
999,false,5,7,8,30,2000,1.0,2.1164021164021163,8,67.1875,0,1.0,2.0,4.0,0.005979061126708984
999,false,5,7,8,31,2050,1.0,2.1287642782969884,8,73.4375,0,1.0,2.0,4.0,0.10028505325317383
