seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
42,false,10,3,8,1,550,1.0,1.4550264550264551,5,0.0,0,1.0,1.0,3.0,0.10307002067565918
42,false,10,3,8,2,600,1.0,1.4814814814814814,6,0.0,0,1.0,1.0,3.0,0.0071239471435546875
42,false,10,3,8,3,650,1.0,1.5116279069767442,6,0.0,0,1.0,1.0,3.0,0.005037069320678711
42,false,10,3,8,4,700,1.0,1.5555555555555556,6,0.0,0,1.0,1.0,3.0,0.005242824554443359
42,false,10,3,8,5,750,1.0,1.5991471215351811,7,0.0,0,1.0,1.0,3.0,0.005120992660522461
42,false,10,3,8,6,800,1.0,1.6194331983805668,8,0.0,0,1.0,1.0,3.0,0.005070924758911133
42,false,10,3,8,7,850,1.0,1.6504854368932038,8,0.0,0,1.0,1.0,3.0,0.004392147064208984
42,false,10,3,8,8,900,1.0,1.6791044776119404,8,0.0,0,1.0,1.0,3.0,0.004498004913330078
42,false,10,3,8,9,950,1.0,1.6934046345811051,8,0.0,0,1.0,1.0,3.0,0.007695198059082031
42,false,10,3,8,10,1000,1.0,1.7182130584192439,8,0.0,0,1.0,1.0,3.0,0.004225015640258789
42,false,10,3,8,11,1050,1.0,1.75,8,17.1875,0,1.0,1.0,3.0,0.27008485794067383
42,false,10,3,8,12,1100,1.0,1.7741935483870968,8,17.1875,0,1.0,1.0,3.0,0.0063359737396240234
42,false,10,3,8,13,1150,1.0,1.7912772585669783,8,17.1875,0,1.0,1.0,4.0,0.005120992660522461
42,false,10,3,8,14,1200,1.0,1.8072289156626506,8,17.1875,0,1.0,1.0,4.0,0.006018877029418945
42,false,10,3,8,15,1250,1.0,1.827485380116959,8,17.1875,0,1.0,1.0,4.0,0.0043430328369140625
42,false,10,3,8,16,1300,1.0,1.8651362984218078,8,17.1875,0,1.0,1.0,4.0,0.006044864654541016
