seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
999,true,20,15,8,1,550,1.0,1.5027322404371584,6,0.0,0,1.0,1.0,3.0,0.07039403915405273
999,true,20,15,8,2,600,1.0,1.518987341772152,6,0.0,0,1.0,1.0,3.0,0.0069370269775390625
999,true,20,15,8,3,650,1.0,1.5476190476190477,7,0.0,0,1.0,1.0,3.0,0.007977008819580078
999,true,20,15,8,4,700,1.0,1.5873015873015872,7,0.0,0,1.0,1.0,3.0,0.004781007766723633
999,true,20,15,8,5,750,1.0,1.6268980477223427,7,0.0,0,1.0,1.0,3.0,0.0051729679107666016
999,true,20,15,8,6,800,1.0,1.6494845360824741,7,0.0,0,1.0,1.0,3.0,0.005581855773925781
999,true,20,15,8,7,850,1.0,1.6798418972332017,7,0.0,0,1.0,1.0,3.0,0.006124019622802734
999,true,20,15,8,8,900,1.0,1.7110266159695817,7,0.0,0,1.0,1.0,3.0,0.004790067672729492
999,true,20,15,8,9,950,1.0,1.73992673992674,7,0.0,0,1.0,1.0,3.0,0.004978179931640625
999,true,20,15,8,10,1000,1.0,1.7543859649122806,7,0.0,0,1.0,1.0,3.0,0.005676984786987305
999,true,20,15,8,11,1050,1.0,1.7676767676767677,7,0.0,9,1.0,1.0,3.0,0.005151033401489258
999,true,20,15,8,12,1100,1.0,1.7973856209150327,8,0.0,9,1.0,1.0,4.0,0.00587916374206543
999,true,20,15,8,13,1150,1.0,1.8081761006289307,8,0.0,9,1.0,1.0,3.5,0.0060880184173583984
999,true,20,15,8,14,1200,1.0,1.8376722817764166,8,0.0,9,1.0,1.0,4.0,0.004742145538330078
999,true,20,15,8,15,1250,1.0,1.8740629685157422,8,0.0,9,1.0,1.0,4.0,0.0050811767578125
999,true,20,15,8,16,1300,1.0,1.906158357771261,8,0.0,9,1.0,1.0,4.0,0.005038022994995117
999,true,20,15,8,17,1350,1.0,1.9313304721030042,8,0.0,9,1.0,1.0,4.0,0.005855083465576172
999,true,20,15,8,18,1400,1.0,1.9525801952580195,8,0.0,9,1.0,1.0,4.0,0.008177995681762695
999,true,20,15,8,19,1450,1.0,1.9647696476964769,8,0.0,9,1.0,1.0,4.0,0.009140968322753906
999,true,20,15,8,20,1500,1.0,1.9736842105263157,8,0.0,9,1.0,1.0,4.0,0.007669925689697266
999,true,20,15,8,21,1550,1.0,1.9820971867007673,8,23.4375,13,1.0,1.0,4.0,0.2132558822631836
999,true,20,15,8,22,1600,1.0,2.002503128911139,9,23.4375,13,1.0,1.0,4.0,0.004929065704345703
999,true,20,15,8,23,1650,1.0,2.0146520146520146,9,23.4375,13,1.0,1.0,4.0,0.005321979522705078
999,true,20,15,8,24,1700,1.0,2.0334928229665072,9,23.4375,13,1.0,1.0,4.0,0.006167888641357422
999,true,20,15,8,25,1750,1.0,2.044392523364486,9,23.4375,13,1.0,1.0,4.0,0.006117820739746094
