seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
137,false,20,7,8,1,550,1.0,1.4864864864864864,6,0.0,0,1.0,1.0,2.0,0.05671095848083496
137,false,20,7,8,2,600,1.0,1.5267175572519085,6,0.0,0,1.0,1.0,3.0,0.0067751407623291016
137,false,20,7,8,3,650,1.0,1.5513126491646778,6,0.0,0,1.0,1.0,3.0,0.0048999786376953125
137,false,20,7,8,4,700,1.0,1.5981735159817352,6,0.0,0,1.0,1.0,3.0,0.0049169063568115234
137,false,20,7,8,5,750,1.0,1.6375545851528384,7,0.0,0,1.0,1.0,3.0,0.005032062530517578
137,false,20,7,8,6,800,1.0,1.6842105263157894,7,0.0,0,1.0,1.0,3.0,0.004873991012573242
137,false,20,7,8,7,850,1.0,1.7241379310344827,7,0.0,0,1.0,1.0,3.0,0.0049631595611572266
137,false,20,7,8,8,900,1.0,1.7509727626459144,7,0.0,0,1.0,1.0,3.0,0.004786014556884766
137,false,20,7,8,9,950,1.0,1.7924528301886793,7,0.0,0,1.0,1.0,3.0,0.0069348812103271484
137,false,20,7,8,10,1000,1.0,1.8248175182481752,7,0.0,0,1.0,1.0,4.0,0.004897117614746094
137,false,20,7,8,11,1050,1.0,1.8584070796460177,7,0.0,0,1.0,1.0,4.0,0.0048029422760009766
137,false,20,7,8,12,1100,1.0,1.8739352640545144,7,0.0,0,1.0,1.0,4.0,0.004832029342651367
137,false,20,7,8,13,1150,1.0,1.8976897689768977,7,0.0,0,1.0,1.0,4.0,0.004835844039916992
137,false,20,7,8,14,1200,1.0,1.9169329073482428,8,0.0,0,1.0,1.0,4.0,0.004890918731689453
137,false,20,7,8,15,1250,1.0,1.9440124416796267,8,0.0,0,1.0,1.0,4.0,0.006476879119873047
137,false,20,7,8,16,1300,1.0,1.9726858877086495,8,0.0,0,1.0,1.0,4.0,0.004759788513183594
137,false,20,7,8,17,1350,1.0,1.9823788546255507,8,0.0,0,1.0,1.0,4.0,0.0050051212310791016
137,false,20,7,8,18,1400,1.0,2.0028612303290414,8,0.0,0,1.0,1.0,4.0,0.005070924758911133
137,false,20,7,8,19,1450,1.0,2.0110957004160888,8,0.0,0,1.0,1.0,4.0,0.004817008972167969
137,false,20,7,8,20,1500,1.0,2.032520325203252,8,0.0,0,1.0,1.0,4.0,0.006356000900268555
137,false,20,7,8,21,1550,1.0,2.039473684210526,8,21.875,0,1.0,1.0,4.0,0.10334491729736328
137,false,20,7,8,22,1600,1.0,2.069857697283312,8,21.875,0,1.0,1.0,4.0,0.005743980407714844
137,false,20,7,8,23,1650,1.0,2.0939086294416245,8,21.875,0,1.0,2.0,4.0,0.008140087127685547
137,false,20,7,8,24,1700,1.0,2.0987654320987654,8,21.875,0,1.0,1.5,4.0,0.008424043655395508
137,false,20,7,8,25,1750,1.0,2.1160822249093107,8,21.875,0,1.0,1.0,4.0,0.004817008972167969
137,false,20,7,8,26,1800,1.0,2.1201413427561837,8,21.875,0,1.0,1.0,4.2000000000000455,0.005273103713989258
137,false,20,7,8,27,1850,1.0,2.148664343786295,8,21.875,0,1.0,2.0,5.0,0.005959033966064453
137,false,20,7,8,28,1900,1.0,2.1541950113378685,8,21.875,0,1.0,2.0,5.0,0.006555080413818359
137,false,20,7,8,29,1950,1.0,2.169076751946607,8,21.875,0,1.0,2.0,5.0,0.005443096160888672
137,false,20,7,8,30,2000,1.0,2.1881838074398248,8,21.875,0,1.0,2.0,5.0,0.009772062301635742
137,false,20,7,8,31,2050,1.0,2.206673842841765,8,21.875,0,1.0,2.0,5.0,0.005629062652587891
137,false,20,7,8,32,2100,1.0,2.2269353128313893,8,21.875,0,1.0,2.0,5.0,0.004889011383056641
137,false,20,7,8,33,2150,1.0,2.2395833333333335,8,21.875,0,1.0,2.0,5.0,0.004927158355712891
137,false,20,7,8,34,2200,1.0,2.268041237113402,8,21.875,0,1.0,2.0,5.0,0.005362033843994141
137,false,20,7,8,35,2250,1.0,2.29826353421859,8,21.875,0,1.0,2.0,5.0,0.006102085113525391
137,false,20,7,8,36,2300,1.0,2.3069207622868606,8,21.875,0,1.0,2.0,5.0,0.005002021789550781
137,false,20,7,8,37,2350,1.0,2.3175542406311638,8,21.875,0,1.0,2.0,5.0,0.005070924758911133
137,false,20,7,8,38,2400,1.0,2.3369036027263874,8,21.875,0,1.0,2.0,5.0,0.004965782165527344
137,false,20,7,8,39,2450,1.0,2.3422562141491396,8,21.875,0,1.0,2.0,5.0,0.00643610954284668
137,false,20,7,8,40,2500,1.0,2.3386342376052385,8,21.875,0,1.0,2.0,5.0,0.005131959915161133
137,false,20,7,8,41,2550,1.0,2.3459061637534497,8,37.5,0,1.0,2.0,5.0,0.11451506614685059
137,false,20,7,8,42,2600,1.0,2.3486901535682025,8,37.5,0,1.0,2.0,5.0,0.006440162658691406
137,false,20,7,8,43,2650,1.0,2.359750667853963,8,37.5,0,1.0,2.0,5.0,0.00774693489074707
137,false,20,7,8,44,2700,1.0,2.3725834797891037,8,37.5,0,1.0,2.0,5.0,0.006242990493774414
137,false,20,7,8,45,2750,1.0,2.385082393755421,8,37.5,0,1.0,2.0,5.0,0.005030155181884766
137,false,20,7,8,46,2800,1.0,2.395209580838323,8,37.5,0,1.0,2.0,5.0,0.007322072982788086
137,false,20,7,8,47,2850,1.0,2.4132091447925488,8,37.5,0,1.0,2.0,5.0,0.00875997543334961
137,false,20,7,8,48,2900,1.0,2.4247491638795986,9,37.5,0,1.0,2.0,5.0,0.0074710845947265625
137,false,20,7,8,49,2950,1.0,2.4400330851943757,10,37.5,0,1.0,2.0,5.0,0.005819082260131836
137,false,20,7,8,50,3000,1.0,2.454991816693944,10,37.5,0,1.0,2.0,5.0,0.0059010982513427734
137,false,20,7,8,51,3050,1.0,2.471636952998379,10,37.5,0,1.0,2.0,5.0,0.0050008296966552734
137,false,20,7,8,52,3100,1.0,2.476038338658147,10,37.5,0,1.0,2.0,5.0,0.004950046539306641
137,false,20,7,8,53,3150,1.0,2.4842271293375395,10,37.5,0,1.0,2.0,5.0,0.006698131561279297
137,false,20,7,8,54,3200,1.0,2.49609984399376,10,37.5,0,1.0,2.0,5.0,0.005201816558837891
137,false,20,7,8,55,3250,1.0,2.5096525096525095,10,37.5,0,1.0,2.0,5.0,0.0065670013427734375
137,false,20,7,8,56,3300,1.0,2.5152439024390243,10,37.5,0,1.0,2.0,5.0,0.00614619255065918
137,false,20,7,8,57,3350,1.0,2.5244913338357198,10,37.5,0,1.0,2.0,5.0,0.007573127746582031
137,false,20,7,8,58,3400,1.0,2.539208364451083,10,37.5,0,1.0,2.0,5.0,0.00494694709777832
137,false,20,7,8,59,3450,1.0,2.551775147928994,10,37.5,0,1.0,2.0,5.0,0.005395174026489258
137,false,20,7,8,60,3500,1.0,2.5528811086797956,10,37.5,0,1.0,2.0,5.0,0.0048558712005615234
137,false,20,7,8,61,3550,1.0,2.563176895306859,10,51.5625,0,1.0,2.0,5.0,0.11043000221252441
137,false,20,7,8,62,3600,1.0,2.575107296137339,10,51.5625,0,1.0,2.0,5.0,0.005724191665649414
137,false,20,7,8,63,3650,1.0,2.579505300353357,10,51.5625,0,1.0,2.0,5.0,0.009886026382446289
137,false,20,7,8,64,3700,1.0,2.5910364145658265,10,51.5625,0,1.0,2.0,5.0,0.005789041519165039
137,false,20,7,8,65,3750,1.0,2.596952908587258,10,51.5625,0,1.0,2.0,5.0,0.005032777786254883
137,false,20,7,8,66,3800,1.0,2.611683848797251,10,51.5625,0,1.0,2.0,5.0,0.005199909210205078
137,false,20,7,8,67,3850,1.0,2.6244035446489433,10,51.5625,0,1.0,2.0,5.0,0.0048520565032958984
137,false,20,7,8,68,3900,1.0,2.6422764227642275,10,51.5625,0,1.0,2.0,5.0,0.005052804946899414
137,false,20,7,8,69,3950,1.0,2.651006711409396,10,51.5625,0,1.0,2.0,5.0,0.006958961486816406
137,false,20,7,8,70,4000,1.0,2.66844563042028,10,51.5625,0,1.0,2.0,5.0,0.005088090896606445
137,false,20,7,8,71,4050,1.0,2.6803441429516877,10,51.5625,0,1.0,2.0,5.0,0.006439924240112305
137,false,20,7,8,72,4100,1.0,2.704485488126649,10,51.5625,0,1.0,2.0,5.5,0.006417989730834961
137,false,20,7,8,73,4150,1.0,2.7195281782437744,10,51.5625,0,1.0,2.0,6.0,0.005964040756225586
137,false,20,7,8,74,4200,1.0,2.730819245773732,10,51.5625,0,1.0,2.0,6.0,0.004920005798339844
137,false,20,7,8,75,4250,1.0,2.7348777348777347,10,51.5625,0,1.0,2.0,6.0,0.005417823791503906
137,false,20,7,8,76,4300,1.0,2.7458492975734354,10,51.5625,0,1.0,2.0,6.0,0.005424976348876953
137,false,20,7,8,77,4350,1.0,2.761904761904762,10,51.5625,0,1.0,2.0,6.0,0.0053708553314208984
137,false,20,7,8,78,4400,1.0,2.77602523659306,10,51.5625,0,1.0,2.0,6.0,0.007922887802124023
137,false,20,7,8,79,4450,1.0,2.7952261306532664,10,51.5625,0,1.0,2.0,6.0,0.005450010299682617
137,false,20,7,8,80,4500,1.0,2.816020025031289,10,51.5625,0,1.0,2.0,6.0,0.005159854888916016
137,false,20,7,8,81,4550,1.0,2.8296019900497513,10,62.5,0,1.0,2.0,6.0,0.11864900588989258
137,false,20,7,8,82,4600,1.0,2.8360049321824907,10,62.5,0,1.0,2.0,6.0,0.005782127380371094
137,false,20,7,8,83,4650,1.0,2.849264705882353,10,62.5,0,1.0,2.0,6.0,0.00519108772277832
137,false,20,7,8,84,4700,1.0,2.857142857142857,10,62.5,0,1.0,2.0,6.0,0.008424043655395508
137,false,20,7,8,85,4750,1.0,2.8683574879227054,10,62.5,0,1.0,2.0,6.0,0.004937887191772461
137,false,20,7,8,86,4800,1.0,2.8828828828828827,10,62.5,0,1.0,2.0,6.0,0.005262136459350586
137,false,20,7,8,87,4850,1.0,2.878338278931751,10,62.5,0,1.0,2.0,6.0,0.005346775054931641
137,false,20,7,8,88,4900,1.0,2.894270525694034,10,62.5,0,1.0,2.0,6.0,0.005981922149658203
137,false,20,7,8,89,4950,1.0,2.898126463700234,10,62.5,0,1.0,2.0,6.0,0.006990909576416016
137,false,20,7,8,90,5000,1.0,2.9036004645760745,10,62.5,0,1.0,2.0,6.0,0.007355928421020508
137,false,20,7,8,91,5050,1.0,2.9207634470792367,10,62.5,0,1.0,2.0,6.0,0.005237102508544922
137,false,20,7,8,92,5100,1.0,2.934407364787112,10,62.5,0,1.0,2.0,6.0,0.005333900451660156
137,false,20,7,8,93,5150,1.0,2.9378208784940103,10,62.5,0,1.0,2.0,6.0,0.005242109298706055
137,false,20,7,8,94,5200,1.0,2.9461756373937678,10,62.5,0,1.0,2.0,6.0,0.005253791809082031
137,false,20,7,8,95,5250,1.0,2.959413754227734,10,62.5,0,1.0,2.0,6.0,0.006561994552612305
137,false,20,7,8,96,5300,1.0,2.967525195968645,10,62.5,0,1.0,2.0,6.0,0.004993915557861328
137,false,20,7,8,97,5350,1.0,2.9854910714285716,10,62.5,0,1.0,2.0,6.0,0.005142927169799805
137,false,20,7,8,98,5400,1.0,2.9966703662597114,10,62.5,0,1.0,2.0,6.0,0.005419015884399414
137,false,20,7,8,99,5450,1.0,3.007726269315673,10,62.5,0,1.0,2.5,6.0,0.006660938262939453
137,false,20,7,8,100,5500,1.0,3.0153508771929824,10,62.5,0,1.0,3.0,6.0,0.005379199981689453
