seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
137,true,5,15,6,1,550,1.0,1.839464882943144,8,0.0,0,1.0,1.0,4.0,0.04279017448425293
137,true,5,15,6,2,600,1.0,1.910828025477707,8,0.0,0,1.0,1.0,4.0,0.0038700103759765625
137,true,5,15,6,3,650,1.0,1.951951951951952,8,0.0,0,1.0,1.0,4.0,0.005491971969604492
137,true,5,15,6,4,700,1.0,2.0,8,0.0,0,1.0,1.0,4.0,0.0036468505859375
137,true,5,15,6,5,750,1.0,2.043596730245232,8,0.0,0,1.0,1.0,4.0,0.003570079803466797
137,true,5,15,6,6,800,1.0,2.0408163265306123,8,41.666666666666664,0,1.0,1.0,4.0,0.11963891983032227
137,true,5,15,6,7,850,1.0,2.0581113801452786,8,41.666666666666664,0,1.0,1.0,4.0,0.003153085708618164
137,true,5,15,6,8,900,1.0,2.0881670533642693,9,41.666666666666664,0,1.0,1.0,5.0,0.003484010696411133
137,true,5,15,6,9,950,1.0,2.1300448430493275,9,41.666666666666664,0,1.0,2.0,4.500000000000057,0.0029840469360351562
137,true,5,15,6,10,1000,1.0,2.1459227467811157,9,41.666666666666664,0,1.0,2.0,4.0,0.0031800270080566406
137,true,5,15,6,11,1050,1.0,2.169421487603306,9,75.0,5,1.0,2.0,4.0,0.1309959888458252
137,true,5,15,6,12,1100,1.0,2.1956087824351296,9,75.0,5,1.0,2.0,5.0,0.0045049190521240234
137,true,5,15,6,13,1150,1.0,2.2115384615384617,9,75.0,5,1.0,2.0,5.0,0.003053903579711914
137,true,5,15,6,14,1200,1.0,2.2346368715083798,9,75.0,5,1.0,2.0,5.0,0.006209850311279297
137,true,5,15,6,15,1250,1.0,2.244165170556553,9,75.0,5,1.0,2.0,5.0,0.003798961639404297
137,true,5,15,6,16,1300,1.0,2.264808362369338,9,86.11111111111111,5,1.0,2.0,5.0,0.13321781158447266
137,true,5,15,6,17,1350,1.0,2.2651006711409396,9,86.11111111111111,5,1.0,2.0,5.0,0.0029480457305908203
137,true,5,15,6,18,1400,1.0,2.2950819672131146,9,86.11111111111111,5,1.0,2.0,5.0,0.004976987838745117
137,true,5,15,6,19,1450,1.0,2.323717948717949,9,86.11111111111111,5,1.0,2.0,5.0,0.0031311511993408203
137,true,5,15,6,20,1500,1.0,2.3510971786833856,9,86.11111111111111,5,1.0,2.0,5.0,0.0032439231872558594
137,true,5,15,6,21,1550,1.0,2.366412213740458,9,86.11111111111111,11,1.0,2.0,5.0,0.13057303428649902
137,true,5,15,6,22,1600,1.0,2.37741456166419,9,86.11111111111111,11,1.0,2.0,5.0,0.004904031753540039
137,true,5,15,6,23,1650,1.0,2.3982558139534884,9,86.11111111111111,11,1.0,2.0,5.0,0.0036640167236328125
137,true,5,15,6,24,1700,1.0,2.4355300859598854,9,86.11111111111111,11,1.0,2.0,5.0,0.004378080368041992
137,true,5,15,6,25,1750,1.0,2.4787535410764874,11,86.11111111111111,11,1.0,2.0,5.0,0.004785060882568359
137,true,5,15,6,26,1800,1.0,2.479338842975207,11,94.44444444444444,11,1.0,2.0,5.0,0.19652104377746582
137,true,5,15,6,27,1850,1.0,2.5135869565217392,11,94.44444444444444,11,1.0,2.0,5.0,0.0033121109008789062
137,true,5,15,6,28,1900,1.0,2.519893899204244,11,94.44444444444444,11,1.0,2.0,5.0,0.003306150436401367
137,true,5,15,6,29,1950,1.0,2.545691906005222,11,94.44444444444444,11,1.0,2.0,5.0,0.0035719871520996094
137,true,5,15,6,30,2000,1.0,2.5906735751295336,11,94.44444444444444,11,1.0,2.0,5.0,0.003409147262573242
137,true,5,15,6,31,2050,1.0,2.6214833759590794,11,100.0,15,1.0,2.0,5.0,0.14437198638916016
137,true,5,15,6,32,2100,1.0,2.66497461928934,11,100.0,15,1.0,2.0,5.0,0.006556034088134766
137,true,5,15,6,33,2150,1.0,2.707808564231738,11,100.0,15,1.0,2.0,5.0,0.003426074981689453
137,true,5,15,6,34,2200,1.0,2.7603513174404015,11,100.0,15,1.0,2.0,6.0,0.0032339096069335938
137,true,5,15,6,35,2250,1.0,2.8019925280199254,11,100.0,15,1.0,2.0,6.0,0.0034639835357666016
137,true,5,15,6,36,2300,1.0,2.8500619578686495,11,100.0,15,1.0,2.0,6.0,0.14634108543395996
137,true,5,15,6,37,2350,1.0,2.8976572133168927,11,100.0,15,1.0,2.0,6.0,0.004036903381347656
137,true,5,15,6,38,2400,1.0,2.9447852760736195,11,100.0,15,1.0,2.0,6.0,0.003929853439331055
137,true,5,15,6,39,2450,1.0,3.002450980392157,11,100.0,15,1.0,2.0,6.0,0.00403594970703125
137,true,5,15,6,40,2500,1.0,3.056234718826406,12,100.0,15,1.0,2.0,6.0,0.0036830902099609375
137,true,5,15,6,41,2550,0.9803921568627451,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.15167903900146484
137,true,5,15,6,42,2600,0.9615384615384616,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.007052898406982422
137,true,5,15,6,43,2650,0.9433962264150944,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.010159969329833984
137,true,5,15,6,44,2700,0.9259259259259259,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.01312398910522461
137,true,5,15,6,45,2750,0.9090909090909091,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.024580955505371094
137,true,5,15,6,46,2800,0.8928571428571429,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.15154695510864258
137,true,5,15,6,47,2850,0.8771929824561403,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.022709131240844727
137,true,5,15,6,48,2900,0.8620689655172413,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.030536890029907227
137,true,5,15,6,49,2950,0.847457627118644,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.033566951751708984
137,true,5,15,6,50,3000,0.8333333333333334,3.056234718826406,12,100.0,16,1.0,2.0,6.0,0.03654599189758301
137,true,5,15,6,51,3050,0.819672131147541,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.17037582397460938
137,true,5,15,6,52,3100,0.8064516129032258,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.043515920639038086
137,true,5,15,6,53,3150,0.7936507936507936,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.04475998878479004
137,true,5,15,6,54,3200,0.78125,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.047987937927246094
137,true,5,15,6,55,3250,0.7692307692307693,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.054575204849243164
137,true,5,15,6,56,3300,0.7575757575757576,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.19815611839294434
137,true,5,15,6,57,3350,0.746268656716418,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.0593259334564209
137,true,5,15,6,58,3400,0.7352941176470589,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.06421399116516113
137,true,5,15,6,59,3450,0.7246376811594203,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.07016587257385254
137,true,5,15,6,60,3500,0.7142857142857143,3.056234718826406,12,100.0,21,1.0,2.0,6.0,0.06979799270629883
137,true,5,15,6,61,3550,0.704225352112676,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.2244579792022705
137,true,5,15,6,62,3600,0.6944444444444444,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.08237791061401367
137,true,5,15,6,63,3650,0.684931506849315,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.08989095687866211
137,true,5,15,6,64,3700,0.6756756756756757,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.08760309219360352
137,true,5,15,6,65,3750,0.6666666666666666,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.08725214004516602
137,true,5,15,6,66,3800,0.6578947368421053,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.235152006149292
137,true,5,15,6,67,3850,0.6493506493506493,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.09638500213623047
137,true,5,15,6,68,3900,0.6410256410256411,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.10965180397033691
137,true,5,15,6,69,3950,0.6329113924050633,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.10356998443603516
137,true,5,15,6,70,4000,0.625,3.056234718826406,12,100.0,26,1.0,2.0,6.0,0.11064410209655762
137,true,5,15,6,71,4050,0.6172839506172839,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.25609707832336426
137,true,5,15,6,72,4100,0.6097560975609756,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.11277580261230469
137,true,5,15,6,73,4150,0.6024096385542169,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.12570905685424805
137,true,5,15,6,74,4200,0.5952380952380952,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.1315169334411621
137,true,5,15,6,75,4250,0.5882352941176471,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.13550090789794922
137,true,5,15,6,76,4300,0.5813953488372093,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.2573428153991699
137,true,5,15,6,77,4350,0.5747126436781609,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.13364791870117188
137,true,5,15,6,78,4400,0.5681818181818182,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.14354586601257324
137,true,5,15,6,79,4450,0.5617977528089888,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.15958309173583984
137,true,5,15,6,80,4500,0.5555555555555556,3.056234718826406,12,100.0,27,1.0,2.0,6.0,0.15987801551818848
137,true,5,15,6,81,4550,0.5494505494505495,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.32863402366638184
137,true,5,15,6,82,4600,0.5434782608695652,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.1636209487915039
137,true,5,15,6,83,4650,0.5376344086021505,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.15314888954162598
137,true,5,15,6,84,4700,0.5319148936170213,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.17975997924804688
137,true,5,15,6,85,4750,0.5263157894736842,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.16358399391174316
137,true,5,15,6,86,4800,0.5208333333333334,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.307506799697876
137,true,5,15,6,87,4850,0.5154639175257731,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.1728360652923584
137,true,5,15,6,88,4900,0.5102040816326531,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.16715407371520996
137,true,5,15,6,89,4950,0.5050505050505051,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.16856694221496582
137,true,5,15,6,90,5000,0.5,3.056234718826406,12,100.0,32,1.0,2.0,6.0,0.1759810447692871
137,true,5,15,6,91,5050,0.49504950495049505,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.3113059997558594
137,true,5,15,6,92,5100,0.49019607843137253,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.18287086486816406
137,true,5,15,6,93,5150,0.4854368932038835,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.18466687202453613
137,true,5,15,6,94,5200,0.4807692307692308,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.20672893524169922
137,true,5,15,6,95,5250,0.47619047619047616,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.20288300514221191
137,true,5,15,6,96,5300,0.4716981132075472,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.33094191551208496
137,true,5,15,6,97,5350,0.4672897196261682,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.19786787033081055
137,true,5,15,6,98,5400,0.46296296296296297,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.20157408714294434
137,true,5,15,6,99,5450,0.45871559633027525,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.20647001266479492
137,true,5,15,6,100,5500,0.45454545454545453,3.056234718826406,12,100.0,34,1.0,2.0,6.0,0.20727896690368652
