seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
999,true,20,15,6,1,550,1.0,1.740506329113924,8,0.0,0,1.0,1.0,3.0,0.038290977478027344
999,true,20,15,6,2,600,1.0,1.7964071856287425,8,0.0,0,1.0,1.0,3.0,0.0037539005279541016
999,true,20,15,6,3,650,1.0,1.867816091954023,8,0.0,0,1.0,1.0,4.0,0.004726886749267578
999,true,20,15,6,4,700,1.0,1.897018970189702,9,0.0,0,1.0,1.0,4.0,0.0035080909729003906
999,true,20,15,6,5,750,1.0,1.963350785340314,9,0.0,0,1.0,1.0,4.0,0.005635976791381836
999,true,20,15,6,6,800,1.0,2.0151133501259446,9,0.0,0,1.0,1.0,4.0,0.003695964813232422
999,true,20,15,6,7,850,1.0,2.0531400966183573,9,0.0,0,1.0,1.0,4.0,0.0038280487060546875
999,true,20,15,6,8,900,1.0,2.0881670533642693,9,0.0,0,1.0,1.0,4.0,0.0036551952362060547
999,true,20,15,6,9,950,1.0,2.115812917594655,10,0.0,0,1.0,1.0,4.0,0.0032958984375
999,true,20,15,6,10,1000,1.0,2.159827213822894,10,0.0,0,1.0,1.0,4.0,0.003370046615600586
999,true,20,15,6,11,1050,1.0,2.2245762711864407,10,0.0,4,1.0,2.0,5.0,0.0052950382232666016
999,true,20,15,6,12,1100,1.0,2.263374485596708,10,0.0,4,1.0,2.0,5.0,0.004156827926635742
999,true,20,15,6,13,1150,1.0,2.2682445759368837,10,0.0,4,1.0,2.0,5.0,0.0054759979248046875
999,true,20,15,6,14,1200,1.0,2.2988505747126435,10,0.0,4,1.0,2.0,5.0,0.003419160842895508
999,true,20,15,6,15,1250,1.0,2.336448598130841,10,0.0,4,1.0,2.0,5.0,0.004462003707885742
999,true,20,15,6,16,1300,1.0,2.385321100917431,10,0.0,4,1.0,2.0,5.0,0.0036029815673828125
999,true,20,15,6,17,1350,1.0,2.393617021276596,10,0.0,4,1.0,2.0,5.0,0.004347085952758789
999,true,20,15,6,18,1400,1.0,2.4305555555555554,10,0.0,4,1.0,2.0,5.0,0.0059010982513427734
999,true,20,15,6,19,1450,1.0,2.4659863945578233,10,0.0,4,1.0,2.0,5.0,0.0039250850677490234
999,true,20,15,6,20,1500,1.0,2.5,10,0.0,4,1.0,2.0,5.0,0.0030388832092285156
999,true,20,15,6,21,1550,1.0,2.536824877250409,10,38.888888888888886,7,1.0,2.0,5.0,0.1324601173400879
999,true,20,15,6,22,1600,1.0,2.5477707006369426,10,38.888888888888886,7,1.0,2.0,5.0,0.0033621788024902344
999,true,20,15,6,23,1650,1.0,2.578125,10,38.888888888888886,7,1.0,2.0,5.0,0.0033888816833496094
999,true,20,15,6,24,1700,1.0,2.6194144838212634,10,38.888888888888886,7,1.0,2.0,5.0,0.0033118724822998047
999,true,20,15,6,25,1750,1.0,2.6355421686746987,10,38.888888888888886,7,1.0,2.0,5.0,0.0032939910888671875
999,true,20,15,6,26,1800,1.0,2.643171806167401,10,38.888888888888886,7,1.0,2.0,5.0,0.003220081329345703
999,true,20,15,6,27,1850,1.0,2.6734104046242773,10,38.888888888888886,7,1.0,2.0,5.0,0.00551915168762207
999,true,20,15,6,28,1900,1.0,2.6950354609929077,10,38.888888888888886,7,1.0,2.0,5.0,0.0032618045806884766
999,true,20,15,6,29,1950,1.0,2.719665271966527,10,38.888888888888886,7,1.0,2.0,5.0,0.004904031753540039
999,true,20,15,6,30,2000,1.0,2.7472527472527473,10,38.888888888888886,7,1.0,2.0,5.0,0.0030519962310791016
999,true,20,15,6,31,2050,1.0,2.7590847913862717,10,38.888888888888886,10,1.0,2.0,6.0,0.0043430328369140625
999,true,20,15,6,32,2100,1.0,2.774108322324967,10,38.888888888888886,10,1.0,2.0,6.0,0.003010988235473633
999,true,20,15,6,33,2150,1.0,2.784974093264249,10,38.888888888888886,10,1.0,2.0,6.0,0.0030138492584228516
999,true,20,15,6,34,2200,1.0,2.80970625798212,10,38.888888888888886,10,1.0,2.0,6.0,0.004745960235595703
999,true,20,15,6,35,2250,1.0,2.837326607818411,10,38.888888888888886,10,1.0,2.0,6.0,0.007482051849365234
999,true,20,15,6,36,2300,1.0,2.8465346534653464,10,38.888888888888886,10,1.0,2.0,6.0,0.003454923629760742
999,true,20,15,6,37,2350,1.0,2.8693528693528694,10,38.888888888888886,10,1.0,2.0,6.0,0.003010988235473633
999,true,20,15,6,38,2400,1.0,2.891566265060241,10,38.888888888888886,10,1.0,2.0,6.0,0.003880023956298828
999,true,20,15,6,39,2450,1.0,2.9097387173396676,10,38.888888888888886,10,1.0,2.0,6.0,0.0035469532012939453
999,true,20,15,6,40,2500,1.0,2.9239766081871346,10,38.888888888888886,10,1.0,2.0,6.0,0.003180980682373047
999,true,20,15,6,41,2550,1.0,2.961672473867596,10,69.44444444444444,11,1.0,2.0,6.0,0.13902997970581055
999,true,20,15,6,42,2600,1.0,2.9885057471264367,10,69.44444444444444,11,1.0,3.0,6.0,0.004214048385620117
999,true,20,15,6,43,2650,1.0,3.0216647662485747,10,69.44444444444444,11,1.0,3.0,6.0,0.0037450790405273438
999,true,20,15,6,44,2700,1.0,3.0201342281879193,10,69.44444444444444,11,1.0,3.0,6.0,0.0040531158447265625
999,true,20,15,6,45,2750,1.0,3.0521642619311877,10,69.44444444444444,11,1.0,3.0,6.0,0.003537893295288086
999,true,20,15,6,46,2800,1.0,3.060109289617486,10,69.44444444444444,11,1.0,3.0,6.0,0.0032961368560791016
999,true,20,15,6,47,2850,1.0,3.081081081081081,10,69.44444444444444,11,1.0,3.0,6.0,0.004054069519042969
999,true,20,15,6,48,2900,1.0,3.0982905982905984,10,69.44444444444444,11,1.0,3.0,6.0,0.0038900375366210938
999,true,20,15,6,49,2950,1.0,3.1316348195329087,10,69.44444444444444,11,1.0,3.0,6.0,0.003616809844970703
999,true,20,15,6,50,3000,1.0,3.1315240083507305,10,69.44444444444444,11,1.0,3.0,6.0,0.0039670467376708984
999,true,20,15,6,51,3050,1.0,3.1443298969072164,10,69.44444444444444,13,1.0,3.0,6.0,0.003392934799194336
