seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
999,false,10,7,8,1,550,1.0,1.5027322404371584,6,0.0,0,1.0,1.0,3.0,0.05549907684326172
999,false,10,7,8,2,600,1.0,1.518987341772152,6,0.0,0,1.0,1.0,3.0,0.004961967468261719
999,false,10,7,8,3,650,1.0,1.5476190476190477,7,0.0,0,1.0,1.0,3.0,0.005076169967651367
999,false,10,7,8,4,700,1.0,1.5873015873015872,7,0.0,0,1.0,1.0,3.0,0.005001068115234375
999,false,10,7,8,5,750,1.0,1.6268980477223427,7,0.0,0,1.0,1.0,3.0,0.004843235015869141
999,false,10,7,8,6,800,1.0,1.6494845360824741,7,0.0,0,1.0,1.0,3.0,0.0065898895263671875
999,false,10,7,8,7,850,1.0,1.6798418972332017,7,0.0,0,1.0,1.0,3.0,0.004748106002807617
999,false,10,7,8,8,900,1.0,1.7110266159695817,7,0.0,0,1.0,1.0,3.0,0.005327939987182617
999,false,10,7,8,9,950,1.0,1.73992673992674,7,0.0,0,1.0,1.0,3.0,0.005454063415527344
999,false,10,7,8,10,1000,1.0,1.7543859649122806,7,0.0,0,1.0,1.0,3.0,0.004982948303222656
999,false,10,7,8,11,1050,1.0,1.7736486486486487,7,18.75,0,1.0,1.0,3.0,0.11441779136657715
999,false,10,7,8,12,1100,1.0,1.80623973727422,8,18.75,0,1.0,1.0,3.0,0.005668163299560547
999,false,10,7,8,13,1150,1.0,1.8370607028753994,8,18.75,0,1.0,1.0,4.0,0.004832029342651367
999,false,10,7,8,14,1200,1.0,1.8547140649149922,8,18.75,0,1.0,1.0,4.0,0.0051000118255615234
999,false,10,7,8,15,1250,1.0,1.8684603886397608,8,18.75,0,1.0,1.0,4.0,0.00616002082824707
999,false,10,7,8,16,1300,1.0,1.8813314037626627,8,18.75,0,1.0,1.0,4.0,0.0057299137115478516
999,false,10,7,8,17,1350,1.0,1.9121813031161472,8,18.75,0,1.0,1.0,4.0,0.00777888298034668
999,false,10,7,8,18,1400,1.0,1.9283746556473829,8,18.75,0,1.0,1.0,4.0,0.005074977874755859
999,false,10,7,8,19,1450,1.0,1.9568151147098516,8,18.75,0,1.0,1.0,4.0,0.006434917449951172
999,false,10,7,8,20,1500,1.0,1.971090670170828,8,18.75,0,1.0,1.0,4.0,0.005033016204833984
999,false,10,7,8,21,1550,1.0,1.9922879177377892,8,34.375,0,1.0,1.0,4.0,0.1076822280883789
999,false,10,7,8,22,1600,1.0,2.002503128911139,8,34.375,0,1.0,1.0,4.0,0.004776954650878906
999,false,10,7,8,23,1650,1.0,2.0220588235294117,8,34.375,0,1.0,1.0,4.0,0.006363868713378906
999,false,10,7,8,24,1700,1.0,2.0481927710843375,8,34.375,0,1.0,1.0,4.0,0.006677865982055664
999,false,10,7,8,25,1750,1.0,2.056404230317274,8,34.375,0,1.0,1.0,4.0,0.0063419342041015625
999,false,10,7,8,26,1800,1.0,2.0833333333333335,8,34.375,0,1.0,1.0,4.0,0.005459785461425781
999,false,10,7,8,27,1850,1.0,2.1046643913538112,8,34.375,0,1.0,1.0,4.0,0.005632162094116211
999,false,10,7,8,28,1900,1.0,2.122905027932961,8,34.375,0,1.0,1.0,4.600000000000023,0.006615877151489258
999,false,10,7,8,29,1950,1.0,2.135815991237678,8,34.375,0,1.0,2.0,5.0,0.006000041961669922
999,false,10,7,8,30,2000,1.0,2.1621621621621623,8,34.375,0,1.0,2.0,5.0,0.007252931594848633
999,false,10,7,8,31,2050,1.0,2.1831735889243875,8,45.3125,0,1.0,2.0,5.0,0.10605216026306152
999,false,10,7,8,32,2100,1.0,2.18522372528616,8,45.3125,0,1.0,2.0,5.0,0.013432979583740234
999,false,10,7,8,33,2150,1.0,2.198364008179959,8,45.3125,0,1.0,2.0,5.0,0.008568048477172852
999,false,10,7,8,34,2200,1.0,2.215508559919436,8,45.3125,0,1.0,2.0,5.0,0.005366802215576172
999,false,10,7,8,35,2250,1.0,2.2189349112426036,8,45.3125,0,1.0,2.0,5.0,0.00496983528137207
999,false,10,7,8,36,2300,1.0,2.233009708737864,8,45.3125,0,1.0,2.0,5.0,0.00514984130859375
