seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
42,true,10,7,10,1,550,1.0,1.3095238095238095,5,0.0,0,1.0,1.0,2.0,0.07779479026794434
42,true,10,7,10,2,600,1.0,1.3544018058690745,5,0.0,0,1.0,1.0,2.0,0.007857084274291992
42,true,10,7,10,3,650,1.0,1.368421052631579,5,0.0,0,1.0,1.0,2.0,0.007047891616821289
42,true,10,7,10,4,700,1.0,1.3944223107569722,5,0.0,0,1.0,1.0,2.0,0.007036924362182617
42,true,10,7,10,5,750,1.0,1.4204545454545454,6,0.0,0,1.0,1.0,2.0,0.008013010025024414
42,true,10,7,10,6,800,1.0,1.444043321299639,6,0.0,0,1.0,1.0,2.0,0.007328987121582031
42,true,10,7,10,7,850,1.0,1.4834205933682374,7,0.0,0,1.0,1.0,2.0,0.007843017578125
42,true,10,7,10,8,900,1.0,1.5,8,0.0,0,1.0,1.0,3.0,0.0072078704833984375
42,true,10,7,10,9,950,1.0,1.5103338632750398,8,0.0,0,1.0,1.0,3.0,0.007875919342041016
42,true,10,7,10,10,1000,1.0,1.5360983102918586,8,0.0,0,1.0,1.0,3.0,0.008738994598388672
42,true,10,7,10,11,1050,1.0,1.5509601181683899,8,18.0,3,1.0,1.0,3.0,0.16437792778015137
42,true,10,7,10,12,1100,1.0,1.566951566951567,8,18.0,3,1.0,1.0,3.0,0.010998964309692383
42,true,10,7,10,13,1150,1.0,1.5775034293552812,8,18.0,3,1.0,1.0,3.0,0.013118982315063477
42,true,10,7,10,14,1200,1.0,1.5915119363395225,8,18.0,3,1.0,1.0,3.0,0.00718998908996582
42,true,10,7,10,15,1250,1.0,1.6149870801033592,8,18.0,3,1.0,1.0,3.0,0.008093118667602539
42,true,10,7,10,16,1300,1.0,1.625,8,18.0,3,1.0,1.0,3.0,0.008732080459594727
42,true,10,7,10,17,1350,1.0,1.646341463414634,8,18.0,3,1.0,1.0,3.0,0.008463859558105469
42,true,10,7,10,18,1400,1.0,1.6548463356973995,8,18.0,3,1.0,1.0,3.0,0.01127314567565918
42,true,10,7,10,19,1450,1.0,1.674364896073903,8,18.0,3,1.0,1.0,3.0,0.008068084716796875
42,true,10,7,10,20,1500,1.0,1.6910935738444195,8,18.0,3,1.0,1.0,3.0,0.008355855941772461
42,true,10,7,10,21,1550,1.0,1.705170517051705,8,33.0,9,1.0,1.0,3.0,0.21547985076904297
42,true,10,7,10,22,1600,1.0,1.7167381974248928,8,33.0,9,1.0,1.0,3.0,0.007704973220825195
42,true,10,7,10,23,1650,1.0,1.7313746065057714,8,33.0,9,1.0,1.0,3.0,0.011471986770629883
42,true,10,7,10,24,1700,1.0,1.7453798767967146,8,33.0,9,1.0,1.0,3.0,0.007477998733520508
42,true,10,7,10,25,1750,1.0,1.7552657973921766,8,33.0,9,1.0,1.0,3.0,0.007960081100463867
42,true,10,7,10,26,1800,1.0,1.7769002961500493,8,33.0,9,1.0,1.0,3.0,0.008842945098876953
42,true,10,7,10,27,1850,1.0,1.7978620019436347,8,33.0,9,1.0,1.0,4.0,0.008574962615966797
42,true,10,7,10,28,1900,1.0,1.8112488083889418,8,33.0,9,1.0,1.0,4.0,0.007437944412231445
42,true,10,7,10,29,1950,1.0,1.813953488372093,8,33.0,9,1.0,1.0,4.0,0.010013103485107422
42,true,10,7,10,30,2000,1.0,1.8231540565177757,8,33.0,9,1.0,1.0,4.0,0.00751495361328125
42,true,10,7,10,31,2050,1.0,1.8418688230008984,8,38.0,12,1.0,1.0,4.0,0.17051410675048828
42,true,10,7,10,32,2100,1.0,1.853486319505737,8,38.0,12,1.0,1.0,4.0,0.00884699821472168
42,true,10,7,10,33,2150,1.0,1.8647007805724198,8,38.0,12,1.0,1.0,4.0,0.009794950485229492
42,true,10,7,10,34,2200,1.0,1.8691588785046729,8,38.0,12,1.0,1.0,4.0,0.007516145706176758
42,true,10,7,10,35,2250,1.0,1.8828451882845187,8,38.0,12,1.0,1.0,4.0,0.0073740482330322266
42,true,10,7,10,36,2300,1.0,1.902398676592225,8,38.0,12,1.0,1.0,4.0,0.0072939395904541016
42,true,10,7,10,37,2350,1.0,1.9183673469387754,8,38.0,12,1.0,1.0,4.0,0.007300853729248047
42,true,10,7,10,38,2400,1.0,1.9308125502815767,8,38.0,12,1.0,1.0,4.0,0.007296085357666016
42,true,10,7,10,39,2450,1.0,1.9444444444444444,8,38.0,12,1.0,1.0,4.0,0.0072629451751708984
42,true,10,7,10,40,2500,1.0,1.9546520719311962,8,38.0,12,1.0,1.0,4.0,0.010447978973388672
42,true,10,7,10,41,2550,1.0,1.9510328997704667,8,50.0,17,1.0,1.0,4.0,0.16119909286499023
42,true,10,7,10,42,2600,1.0,1.9593067068575736,8,50.0,17,1.0,1.0,4.0,0.007415056228637695
42,true,10,7,10,43,2650,1.0,1.962962962962963,8,50.0,17,1.0,1.0,4.0,0.00743412971496582
42,true,10,7,10,44,2700,1.0,1.9809244314013206,8,50.0,17,1.0,1.0,4.0,0.008795022964477539
42,true,10,7,10,45,2750,1.0,1.9970951343500363,8,50.0,17,1.0,1.0,4.0,0.0071370601654052734
42,true,10,7,10,46,2800,1.0,2.0086083213773316,8,50.0,17,1.0,1.0,4.0,0.007148027420043945
42,true,10,7,10,47,2850,1.0,2.0141342756183747,8,50.0,17,1.0,1.0,4.0,0.0074040889739990234
42,true,10,7,10,48,2900,1.0,2.027972027972028,8,50.0,17,1.0,1.0,4.0,0.008331060409545898
42,true,10,7,10,49,2950,1.0,2.041522491349481,8,50.0,17,1.0,1.0,4.0,0.0068280696868896484
42,true,10,7,10,50,3000,1.0,2.0491803278688523,8,50.0,17,1.0,1.0,4.0,0.007169008255004883
42,true,10,7,10,51,3050,1.0,2.060810810810811,8,55.0,20,1.0,1.0,4.0,0.17663812637329102
42,true,10,7,10,52,3100,1.0,2.0777479892761392,8,55.0,20,1.0,2.0,4.0,0.009865999221801758
42,true,10,7,10,53,3150,1.0,2.0902455209024553,8,55.0,20,1.0,2.0,4.0,0.008719921112060547
42,true,10,7,10,54,3200,1.0,2.0901371652514698,8,55.0,20,1.0,2.0,4.0,0.009242057800292969
42,true,10,7,10,55,3250,1.0,2.109020116807268,8,55.0,20,1.0,2.0,4.0,0.00896310806274414
42,true,10,7,10,56,3300,1.0,2.111324376199616,8,55.0,20,1.0,2.0,4.0,0.007028102874755859
42,true,10,7,10,57,3350,1.0,2.12428662016487,8,55.0,20,1.0,2.0,4.0,0.007706880569458008
