seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
42,true,5,7,8,1,550,1.0,1.4550264550264551,5,0.0,0,1.0,1.0,3.0,0.05678701400756836
42,true,5,7,8,2,600,1.0,1.4814814814814814,6,0.0,0,1.0,1.0,3.0,0.004539012908935547
42,true,5,7,8,3,650,1.0,1.5116279069767442,6,0.0,0,1.0,1.0,3.0,0.004641056060791016
42,true,5,7,8,4,700,1.0,1.5555555555555556,6,0.0,0,1.0,1.0,3.0,0.00571894645690918
42,true,5,7,8,5,750,1.0,1.5991471215351811,7,0.0,0,1.0,1.0,3.0,0.004623889923095703
42,true,5,7,8,6,800,1.0,1.6260162601626016,7,20.3125,0,1.0,1.0,3.0,0.09929299354553223
42,true,5,7,8,7,850,1.0,1.6569200779727096,7,20.3125,0,1.0,1.0,3.0,0.005168914794921875
42,true,5,7,8,8,900,1.0,1.6728624535315986,7,20.3125,0,1.0,1.0,3.0,0.008198022842407227
42,true,5,7,8,9,950,1.0,1.6964285714285714,7,20.3125,0,1.0,1.0,3.0,0.006358146667480469
42,true,5,7,8,10,1000,1.0,1.7361111111111112,7,20.3125,0,1.0,1.0,3.0,0.005402088165283203
42,true,5,7,8,11,1050,1.0,1.7587939698492463,7,37.5,6,1.0,1.0,4.0,0.09890389442443848
42,true,5,7,8,12,1100,1.0,1.7713365539452497,7,37.5,6,1.0,1.0,4.0,0.0067729949951171875
42,true,5,7,8,13,1150,1.0,1.8167456556082149,7,37.5,6,1.0,1.0,4.0,0.005342006683349609
42,true,5,7,8,14,1200,1.0,1.8376722817764166,7,37.5,6,1.0,1.0,4.0,0.0045659542083740234
42,true,5,7,8,15,1250,1.0,1.849112426035503,7,37.5,6,1.0,1.0,4.0,0.004981040954589844
42,true,5,7,8,16,1300,1.0,1.8624641833810889,7,43.75,6,1.0,1.0,4.0,0.10963296890258789
42,true,5,7,8,17,1350,1.0,1.877607788595271,7,43.75,6,1.0,1.0,4.0,0.009240865707397461
42,true,5,7,8,18,1400,1.0,1.9099590723055935,7,43.75,6,1.0,1.0,4.0,0.005856990814208984
42,true,5,7,8,19,1450,1.0,1.9230769230769231,7,43.75,6,1.0,1.0,4.0,0.006512880325317383
42,true,5,7,8,20,1500,1.0,1.9505851755526658,7,43.75,6,1.0,1.0,4.0,0.0052449703216552734
42,true,5,7,8,21,1550,1.0,1.9620253164556962,7,54.6875,10,1.0,1.0,4.0,0.1089639663696289
42,true,5,7,8,22,1600,1.0,1.9607843137254901,7,54.6875,10,1.0,1.0,4.0,0.007668018341064453
42,true,5,7,8,23,1650,1.0,1.9807923169267707,7,54.6875,10,1.0,1.0,4.0,0.004870891571044922
42,true,5,7,8,24,1700,1.0,2.0047169811320753,7,54.6875,10,1.0,1.0,4.0,0.005460023880004883
42,true,5,7,8,25,1750,1.0,2.013808975834292,7,54.6875,10,1.0,1.0,4.0,0.004997968673706055
42,true,5,7,8,26,1800,1.0,2.0293122886133035,7,56.25,10,1.0,1.0,4.0,0.1094980239868164
42,true,5,7,8,27,1850,1.0,2.0532741398446173,7,56.25,10,1.0,2.0,4.0,0.010447978973388672
42,true,5,7,8,28,1900,1.0,2.0607375271149673,7,56.25,10,1.0,2.0,4.0,0.005630970001220703
42,true,5,7,8,29,1950,1.0,2.085561497326203,7,56.25,10,1.0,2.0,4.0,0.004764080047607422
42,true,5,7,8,30,2000,1.0,2.100840336134454,7,56.25,10,1.0,2.0,4.0,0.0046689510345458984
42,true,5,7,8,31,2050,1.0,2.1243523316062176,7,64.0625,17,1.0,2.0,4.0,0.11435317993164062
42,true,5,7,8,32,2100,1.0,2.129817444219067,7,64.0625,17,1.0,2.0,4.0,0.008589029312133789
42,true,5,7,8,33,2150,1.0,2.143569292123629,8,64.0625,17,1.0,2.0,4.0,0.004557132720947266
42,true,5,7,8,34,2200,1.0,2.1653543307086616,8,64.0625,17,1.0,2.0,4.0,0.004848003387451172
42,true,5,7,8,35,2250,1.0,2.192982456140351,8,64.0625,17,1.0,2.0,4.0,0.00545811653137207
42,true,5,7,8,36,2300,1.0,2.2094140249759846,8,76.5625,17,1.0,2.0,4.0,0.11192011833190918
42,true,5,7,8,37,2350,1.0,2.2169811320754715,8,76.5625,17,1.0,2.0,4.0,0.005326986312866211
42,true,5,7,8,38,2400,1.0,2.2367194780987885,8,76.5625,17,1.0,2.0,4.0,0.0053479671478271484
42,true,5,7,8,39,2450,1.0,2.2497704315886136,8,76.5625,17,1.0,2.0,4.0,0.012115001678466797
42,true,5,7,8,40,2500,1.0,2.2665457842248413,8,76.5625,17,1.0,2.0,4.0,0.005544900894165039
42,true,5,7,8,41,2550,1.0,2.2707034728406055,8,81.25,22,1.0,2.0,4.0,0.15122389793395996
