seed,enable_roads,law_every,law_horizon,n_sqrt,step,n_agents,housed_frac,mean_height,max_height,pct_laws,n_roads,height_p10,height_p50,height_p90,elapsed_s
42,false,20,3,8,1,550,1.0,1.4550264550264551,5,0.0,0,1.0,1.0,3.0,0.06026101112365723
42,false,20,3,8,2,600,1.0,1.4814814814814814,6,0.0,0,1.0,1.0,3.0,0.00448298454284668
42,false,20,3,8,3,650,1.0,1.5116279069767442,6,0.0,0,1.0,1.0,3.0,0.004533052444458008
42,false,20,3,8,4,700,1.0,1.5555555555555556,6,0.0,0,1.0,1.0,3.0,0.00461888313293457
42,false,20,3,8,5,750,1.0,1.5991471215351811,7,0.0,0,1.0,1.0,3.0,0.004425048828125
42,false,20,3,8,6,800,1.0,1.6194331983805668,8,0.0,0,1.0,1.0,3.0,0.0045261383056640625
42,false,20,3,8,7,850,1.0,1.6504854368932038,8,0.0,0,1.0,1.0,3.0,0.005280971527099609
42,false,20,3,8,8,900,1.0,1.6791044776119404,8,0.0,0,1.0,1.0,3.0,0.005785942077636719
42,false,20,3,8,9,950,1.0,1.6934046345811051,8,0.0,0,1.0,1.0,3.0,0.00462794303894043
42,false,20,3,8,10,1000,1.0,1.7182130584192439,8,0.0,0,1.0,1.0,3.0,0.006823062896728516
42,false,20,3,8,11,1050,1.0,1.7558528428093645,8,0.0,0,1.0,1.0,4.0,0.004376888275146484
42,false,20,3,8,12,1100,1.0,1.7828200972447326,8,0.0,0,1.0,1.0,4.0,0.004466056823730469
42,false,20,3,8,13,1150,1.0,1.8167456556082149,8,0.0,0,1.0,1.0,4.0,0.004539012908935547
42,false,20,3,8,14,1200,1.0,1.8376722817764166,8,0.0,0,1.0,1.0,4.0,0.004489898681640625
42,false,20,3,8,15,1250,1.0,1.8684603886397608,8,0.0,0,1.0,1.0,4.0,0.004591941833496094
42,false,20,3,8,16,1300,1.0,1.8786127167630058,8,0.0,0,1.0,1.0,4.0,0.004594087600708008
42,false,20,3,8,17,1350,1.0,1.8987341772151898,8,0.0,0,1.0,1.0,4.0,0.008790969848632812
42,false,20,3,8,18,1400,1.0,1.9230769230769231,8,0.0,0,1.0,1.0,4.0,0.004585981369018555
42,false,20,3,8,19,1450,1.0,1.9568151147098516,8,0.0,0,1.0,1.0,4.0,0.004579067230224609
42,false,20,3,8,20,1500,1.0,1.9788918205804749,8,0.0,0,1.0,1.0,4.0,0.005070924758911133
42,false,20,3,8,21,1550,1.0,2.0025839793281652,8,12.5,0,1.0,1.0,4.0,0.05852913856506348
42,false,20,3,8,22,1600,1.0,2.0202020202020203,8,12.5,0,1.0,1.0,4.0,0.004581928253173828
42,false,20,3,8,23,1650,1.0,2.0471464019851116,8,12.5,0,1.0,2.0,4.0,0.004454851150512695
42,false,20,3,8,24,1700,1.0,2.073170731707317,8,12.5,0,1.0,2.0,4.0,0.00448298454284668
42,false,20,3,8,25,1750,1.0,2.095808383233533,8,12.5,0,1.0,2.0,4.0,0.005056142807006836
42,false,20,3,8,26,1800,1.0,2.1101992966002343,8,12.5,0,1.0,2.0,4.0,0.004637002944946289
42,false,20,3,8,27,1850,1.0,2.1313364055299537,8,12.5,0,1.0,2.0,4.0,0.004426002502441406
42,false,20,3,8,28,1900,1.0,2.146892655367232,8,12.5,0,1.0,2.0,4.0,0.006531953811645508
42,false,20,3,8,29,1950,1.0,2.1714922048997773,8,12.5,0,1.0,2.0,5.0,0.008055925369262695
42,false,20,3,8,30,2000,1.0,2.1810250817884405,9,12.5,0,1.0,2.0,5.0,0.007272958755493164
42,false,20,3,8,31,2050,1.0,2.194860813704497,9,12.5,0,1.0,2.0,5.0,0.006514787673950195
42,false,20,3,8,32,2100,1.0,2.2035676810073452,9,12.5,0,1.0,2.0,5.0,0.006040811538696289
42,false,20,3,8,33,2150,1.0,2.218782249742002,9,12.5,0,1.0,2.0,5.0,0.0057718753814697266
42,false,20,3,8,34,2200,1.0,2.2267206477732793,9,12.5,0,1.0,2.0,5.0,0.006217002868652344
42,false,20,3,8,35,2250,1.0,2.247752247752248,9,12.5,0,1.0,2.0,5.0,0.004693031311035156
42,false,20,3,8,36,2300,1.0,2.2682445759368837,9,12.5,0,1.0,2.0,5.0,0.00562596321105957
42,false,20,3,8,37,2350,1.0,2.290448343079922,9,12.5,0,1.0,2.0,5.0,0.005115985870361328
42,false,20,3,8,38,2400,1.0,2.2966507177033493,9,12.5,0,1.0,2.0,5.0,0.007055997848510742
42,false,20,3,8,39,2450,1.0,2.322274881516588,9,12.5,0,1.0,2.0,5.0,0.006390094757080078
42,false,20,3,8,40,2500,1.0,2.3299161230195713,9,12.5,0,1.0,2.0,5.0,0.005068063735961914
42,false,20,3,8,41,2550,1.0,2.3459061637534497,9,15.625,0,1.0,2.0,5.0,0.06376504898071289
42,false,20,3,8,42,2600,1.0,2.3529411764705883,9,15.625,0,1.0,2.0,5.0,0.0051708221435546875
42,false,20,3,8,43,2650,1.0,2.3660714285714284,9,15.625,0,1.0,2.0,5.0,0.004683971405029297
42,false,20,3,8,44,2700,1.0,2.391496899911426,9,15.625,0,1.0,2.0,5.0,0.0047419071197509766
42,false,20,3,8,45,2750,1.0,2.4038461538461537,9,15.625,0,1.0,2.0,5.0,0.006587028503417969
42,false,20,3,8,46,2800,1.0,2.4096385542168677,9,15.625,0,1.0,2.0,5.0,0.004588127136230469
42,false,20,3,8,47,2850,1.0,2.4358974358974357,9,15.625,0,1.0,2.0,5.0,0.0047321319580078125
42,false,20,3,8,48,2900,1.0,2.457627118644068,9,15.625,0,1.0,2.0,5.0,0.004751920700073242
42,false,20,3,8,49,2950,1.0,2.4686192468619246,9,15.625,0,1.0,2.0,5.0,0.005910158157348633
42,false,20,3,8,50,3000,1.0,2.4896265560165975,9,15.625,0,1.0,2.0,5.0,0.004702091217041016
42,false,20,3,8,51,3050,1.0,2.502050861361772,9,15.625,0,1.0,2.0,5.0,0.004456996917724609
42,false,20,3,8,52,3100,1.0,2.512155591572123,9,15.625,0,1.0,2.0,5.0,0.004431962966918945
42,false,20,3,8,53,3150,1.0,2.5179856115107913,9,15.625,0,1.0,2.0,5.0,0.005639076232910156
42,false,20,3,8,54,3200,1.0,2.527646129541864,9,15.625,0,1.0,2.0,5.0,0.0048389434814453125
42,false,20,3,8,55,3250,1.0,2.537080405932865,9,15.625,0,1.0,2.0,5.0,0.004884958267211914
42,false,20,3,8,56,3300,1.0,2.5502318392581143,9,15.625,0,1.0,2.0,5.0,0.005603790283203125
42,false,20,3,8,57,3350,1.0,2.559205500381971,9,15.625,0,1.0,2.0,5.0,0.004585981369018555
42,false,20,3,8,58,3400,1.0,2.5660377358490565,9,15.625,0,1.0,2.0,5.0,0.004906892776489258
42,false,20,3,8,59,3450,1.0,2.5881470367591897,9,15.625,0,1.0,2.0,5.0,0.005584001541137695
42,false,20,3,8,60,3500,1.0,2.600297176820208,9,15.625,0,1.0,2.0,5.0,0.004385948181152344
42,false,20,3,8,61,3550,1.0,2.614138438880707,9,18.75,0,1.0,2.0,5.0,0.06940793991088867
42,false,20,3,8,62,3600,1.0,2.6200873362445414,9,18.75,0,1.0,2.0,5.0,0.00677800178527832
42,false,20,3,8,63,3650,1.0,2.6334776334776335,9,18.75,0,1.0,2.0,5.0,0.0051310062408447266
42,false,20,3,8,64,3700,1.0,2.650429799426934,9,18.75,0,1.0,2.0,5.0,0.004867076873779297
42,false,20,3,8,65,3750,1.0,2.6690391459074734,9,18.75,0,1.0,2.0,5.0,0.0047490596771240234
42,false,20,3,8,66,3800,1.0,2.689313517338995,9,18.75,0,1.0,2.0,5.0,0.006127119064331055
42,false,20,3,8,67,3850,1.0,2.696078431372549,9,18.75,0,1.0,2.0,5.0,0.005066871643066406
42,false,20,3,8,68,3900,1.0,2.7083333333333335,9,18.75,0,1.0,2.0,5.0,0.0063931941986083984
42,false,20,3,8,69,3950,1.0,2.7147766323024056,9,18.75,0,1.0,2.0,5.0,0.005749940872192383
42,false,20,3,8,70,4000,1.0,2.728512960436562,9,18.75,0,1.0,2.0,5.5,0.005694866180419922
42,false,20,3,8,71,4050,1.0,2.7364864864864864,9,18.75,0,1.0,2.0,6.0,0.005095958709716797
42,false,20,3,8,72,4100,1.0,2.7461486939048894,9,18.75,0,1.0,2.0,6.0,0.00487518310546875
42,false,20,3,8,73,4150,1.0,2.7538155275381553,9,18.75,0,1.0,2.0,6.0,0.005177021026611328
42,false,20,3,8,74,4200,1.0,2.775941837409121,9,18.75,0,1.0,2.0,6.0,0.0044858455657958984
42,false,20,3,8,75,4250,1.0,2.7850589777195283,9,18.75,0,1.0,2.0,6.0,0.00494694709777832
42,false,20,3,8,76,4300,1.0,2.7958387516254875,9,18.75,0,1.0,2.0,6.0,0.005315065383911133
42,false,20,3,8,77,4350,1.0,2.813712807244502,9,18.75,0,1.0,2.0,6.0,0.004904031753540039
42,false,20,3,8,78,4400,1.0,2.8332260141661303,9,18.75,0,1.0,2.0,6.0,0.00490880012512207
42,false,20,3,8,79,4450,1.0,2.8434504792332267,9,18.75,0,1.0,2.0,6.0,0.0057659149169921875
42,false,20,3,8,80,4500,1.0,2.853519340519975,9,18.75,0,1.0,2.0,6.0,0.006049156188964844
42,false,20,3,8,81,4550,1.0,2.8688524590163933,9,26.5625,0,1.0,2.0,6.0,0.06460905075073242
42,false,20,3,8,82,4600,1.0,2.8767979987492183,9,26.5625,0,1.0,2.0,6.0,0.007485866546630859
42,false,20,3,8,83,4650,1.0,2.893590541381456,9,26.5625,0,1.0,2.0,6.0,0.006290912628173828
42,false,20,3,8,84,4700,1.0,2.9012345679012346,9,26.5625,0,1.0,2.0,6.0,0.005712985992431641
42,false,20,3,8,85,4750,1.0,2.9194837123540256,9,26.5625,0,1.0,2.0,6.0,0.006413936614990234
42,false,20,3,8,86,4800,1.0,2.928615009151922,9,26.5625,0,1.0,2.0,6.0,0.004415035247802734
42,false,20,3,8,87,4850,1.0,2.9483282674772036,9,26.5625,0,1.0,2.0,6.0,0.005032062530517578
42,false,20,3,8,88,4900,1.0,2.9500301023479834,9,26.5625,0,1.0,2.0,6.0,0.0060710906982421875
42,false,20,3,8,89,4950,1.0,2.958756724447101,9,26.5625,0,1.0,2.0,6.0,0.00783395767211914
42,false,20,3,8,90,5000,1.0,2.965599051008304,9,26.5625,0,1.0,2.0,6.0,0.004945993423461914
42,false,20,3,8,91,5050,1.0,2.974087161366313,9,26.5625,0,1.0,2.0,6.0,0.004730939865112305
42,false,20,3,8,92,5100,1.0,2.984201287302516,9,26.5625,0,1.0,2.0,6.0,0.006002902984619141
42,false,20,3,8,93,5150,1.0,2.9959278650378125,9,26.5625,0,1.0,2.0,6.0,0.005012989044189453
42,false,20,3,8,94,5200,1.0,3.007518796992481,9,26.5625,0,1.0,2.0,6.0,0.0052051544189453125
42,false,20,3,8,95,5250,1.0,3.0172413793103448,9,26.5625,0,1.0,2.0,6.0,0.006371974945068359
42,false,20,3,8,96,5300,1.0,3.0251141552511416,9,26.5625,0,1.0,3.0,6.0,0.008211135864257812
42,false,20,3,8,97,5350,1.0,3.038046564452016,9,26.5625,0,1.0,3.0,6.0,0.006072998046875
42,false,20,3,8,98,5400,1.0,3.0525720746184284,9,26.5625,0,1.0,3.0,6.0,0.006525993347167969
42,false,20,3,8,99,5450,1.0,3.0566461020751543,9,26.5625,0,1.0,3.0,6.0,0.0066030025482177734
42,false,20,3,8,100,5500,1.0,3.076062639821029,9,26.5625,0,1.0,3.0,6.0,0.005733966827392578
